aspects,false_negative_rows_per_100_mean,false_positive_rows_per_100_mean,is_global_validation_selected,is_pareto_frontier,is_test_comparison,pair_micro_f1_mean,pair_samples_f1_mean,policy,policy_family,precision_mean,qwen_call_rate_mean,recall_mean,split
12,3.610848312835068,17.526017029328287,0,0,0,0.397477874392697,0.10409439714075476,score_asym_rescue_le_0.08_veto_le_0.05,asymmetric_rescue_veto,0.33584931549043384,0.2693156732891832,0.5856707029441306,validation
12,3.989277830337433,15.515610217596972,0,1,0,0.4206151188086239,0.10130873541469568,score_asym_rescue_le_0.05_confirm_le_0.20,asymmetric_rescue_confirm,0.3715997148869191,0.27136549984232106,0.5721133092534356,validation
12,3.989277830337433,15.515610217596972,0,0,0,0.41289911033149496,0.10062545989698307,score_asym_rescue_le_0.05_veto_le_0.20,asymmetric_rescue_veto,0.36539473289502605,0.27136549984232106,0.5615952271516443,validation
12,3.3506780195521917,18.850520340586566,0,0,0,0.397260473646016,0.10653842110795753,score_asym_rescue_le_0.10_veto_le_0.01,asymmetric_rescue_veto,0.3288059301941028,0.27404604225796275,0.6145680578876525,validation
12,3.3506780195521917,18.850520340586566,0,0,0,0.3968758730537311,0.10653842110795754,score_asym_rescue_le_0.10_confirm_le_0.01,asymmetric_rescue_confirm,0.3285662577803976,0.27404604225796275,0.613713954308182,validation
12,3.382213812677389,18.69284137496058,0,0,0,0.3952546749231401,0.10630190265951855,score_asym_rescue_le_0.10_veto_le_0.02,asymmetric_rescue_veto,0.3288072133281079,0.28082623777988014,0.6068350501546447,validation
12,3.382213812677389,18.69284137496058,0,0,0,0.39473025330177236,0.10622306317670556,score_asym_rescue_le_0.10_confirm_le_0.02,asymmetric_rescue_confirm,0.32847007502746317,0.28082623777988014,0.6057336666543038,validation
12,3.673919899085462,17.29738252917061,0,0,0,0.40226778311668193,0.10375275938189846,score_abs_replace_le_0.08,symmetric_score_distance,0.3402621030994524,0.2813781141595711,0.5896260645390724,validation
12,3.673919899085462,17.29738252917061,0,0,0,0.40226778311668193,0.10375275938189846,score_asym_rescue_le_0.08_confirm_le_0.08,asymmetric_rescue_confirm,0.3402621030994524,0.2813781141595711,0.5896260645390724,validation
12,3.4768211920529803,18.298643960895618,0,0,0,0.3997093813993115,0.10556606748659729,score_abs_qwen_nonempty_else_local_le_0.08,symmetric_score_distance,0.33265088685939176,0.2813781141595711,0.6062663052102122,validation
12,3.673919899085462,17.29738252917061,0,0,0,0.39759780890372326,0.10346368127825081,score_asym_rescue_le_0.08_veto_le_0.08,asymmetric_rescue_veto,0.33688368981055317,0.2813781141595711,0.582052673930215,validation
12,3.413749605802586,18.543046357615893,0,0,0,0.3960841313280577,0.10606538421107957,score_asym_rescue_le_0.10_veto_le_0.03,asymmetric_rescue_veto,0.32985735281310313,0.2861084831283507,0.6054835411028547,validation
12,3.413749605802586,18.543046357615893,0,0,0,0.3958162184081102,0.10598654472826659,score_asym_rescue_le_0.10_confirm_le_0.03,asymmetric_rescue_confirm,0.3296903283530459,0.2861084831283507,0.6048688302589978,validation
12,4.036581520025228,15.247555976032798,1,1,0,0.4224285222632284,0.10099337748344371,score_asym_rescue_le_0.05_confirm_le_0.30,asymmetric_rescue_confirm,0.3772743311862794,0.28626616209397665,0.5659344064364092,validation
12,4.036581520025228,15.247555976032798,0,0,0,0.4144264521395714,0.10015242300010511,score_asym_rescue_le_0.05_veto_le_0.30,asymmetric_rescue_veto,0.37084034858210513,0.28626616209397665,0.5550338075308899,validation
12,3.6896877956480605,17.155471460107222,0,0,0,0.4051562936535642,0.10375275938189846,score_asym_rescue_le_0.08_confirm_le_0.10,asymmetric_rescue_confirm,0.3438185015487508,0.2897350993377483,0.5869033231583656,validation
12,3.6896877956480605,17.155471460107222,0,0,0,0.39938138525440897,0.10338484179543782,score_asym_rescue_le_0.08_veto_le_0.10,asymmetric_rescue_veto,0.3394270411394322,0.2897350993377483,0.5782647951423362,validation
12,3.445285398927783,18.26710816777042,0,0,0,0.4023407207865394,0.1057500262798276,score_asym_rescue_le_0.10_confirm_le_0.05,asymmetric_rescue_confirm,0.33620842705031695,0.29667297382529173,0.6097859854065172,validation
12,3.445285398927783,18.26710816777042,0,0,0,0.3987257299119972,0.1057500262798276,score_asym_rescue_le_0.10_veto_le_0.05,asymmetric_rescue_veto,0.3335895263834499,0.29667297382529173,0.6039904398401177,validation
12,3.7448754336171555,16.879533270261746,0,0,0,0.4070128402296266,0.10335856196783348,score_asym_rescue_le_0.08_confirm_le_0.15,asymmetric_rescue_confirm,0.34844838921028704,0.30589719331441184,0.5848844575153969,validation
12,3.7448754336171555,16.879533270261746,0,0,0,0.4004425757169661,0.10283296541574688,score_asym_rescue_le_0.08_veto_le_0.15,asymmetric_rescue_veto,0.34334804123761,0.30589719331441184,0.5752750309958516,validation
12,3.5083569851781773,18.03847366761274,0,0,0,0.4035323747126771,0.1054083885209713,score_asym_rescue_le_0.10_confirm_le_0.08,asymmetric_rescue_confirm,0.33793650743147535,0.3087354146956796,0.6079458014350596,validation
12,3.5083569851781773,18.03847366761274,0,0,0,0.39878855648348327,0.10511931041732366,score_asym_rescue_le_0.10_veto_le_0.08,asymmetric_rescue_veto,0.3344888514660278,0.3087354146956796,0.6003724108262021,validation
12,3.524124881740776,17.89656259854935,0,0,0,0.40642154740361675,0.1054083885209713,score_abs_replace_le_0.10,symmetric_score_distance,0.3413987473288558,0.31709239987385685,0.6052230600543527,validation
12,3.524124881740776,17.89656259854935,0,0,0,0.40642154740361675,0.1054083885209713,score_asym_rescue_le_0.10_confirm_le_0.10,asymmetric_rescue_confirm,0.3413987473288558,0.31709239987385685,0.6052230600543527,validation
12,3.3112582781456954,19.039735099337747,0,0,0,0.40212391523351104,0.10730053610848313,score_abs_qwen_nonempty_else_local_le_0.10,symmetric_score_distance,0.3317220174297164,0.31709239987385685,0.6256511795133712,validation
12,3.524124881740776,17.89656259854935,0,0,0,0.40059109211443283,0.10504047093451067,score_asym_rescue_le_0.10_veto_le_0.10,asymmetric_rescue_veto,0.3369671428477446,0.31709239987385685,0.5965845320383233,validation
12,3.760643330179754,16.62724692526017,0,0,0,0.41046996435287875,0.10343740145064648,score_asym_rescue_le_0.08_confirm_le_0.20,asymmetric_rescue_confirm,0.3535225943639582,0.3200883002207506,0.5855458331767726,validation
12,3.760643330179754,16.62724692526017,0,0,0,0.4032688348501077,0.10275412593293388,score_asym_rescue_le_0.08_veto_le_0.20,asymmetric_rescue_veto,0.34793173768607266,0.3200883002207506,0.5750277510749813,validation
12,3.5793125197098705,17.62062440870388,0,0,0,0.4082120400072357,0.10501419110690634,score_asym_rescue_le_0.10_confirm_le_0.15,asymmetric_rescue_confirm,0.34579030479103967,0.33325449385052036,0.6032041944113841,validation
12,3.5793125197098705,17.62062440870388,0,0,0,0.4016037348498438,0.10448859455481972,score_asym_rescue_le_0.10_veto_le_0.15,asymmetric_rescue_veto,0.3406774955110991,0.33325449385052036,0.5935947678918388,validation
12,3.80794701986755,16.359192683695994,0,0,0,0.41223949785414443,0.10312204351939451,score_asym_rescue_le_0.08_confirm_le_0.30,asymmetric_rescue_confirm,0.3586763945504517,0.33498896247240617,0.5793669303597462,validation
12,3.80794701986755,16.359192683695994,0,0,0,0.4047532189802569,0.10228108903605593,score_asym_rescue_le_0.08_veto_le_0.30,asymmetric_rescue_veto,0.3528586585535266,0.33498896247240617,0.5684663314542269,validation
12,3.595080416272469,17.368338063702303,0,0,0,0.4115692495172081,0.10509303058971933,score_asym_rescue_le_0.10_confirm_le_0.20,asymmetric_rescue_confirm,0.35057368752554824,0.34744560075685904,0.6038655700727598,validation
12,3.595080416272469,17.368338063702303,0,0,0,0.40434052415062083,0.10440975507200673,score_asym_rescue_le_0.10_veto_le_0.20,asymmetric_rescue_veto,0.3449828428343039,0.34744560075685904,0.5933474879709684,validation
12,3.642384105960265,17.100283822138127,0,0,0,0.4134191576505153,0.10477767265846735,score_asym_rescue_le_0.10_confirm_le_0.30,asymmetric_rescue_confirm,0.355592558337022,0.36234626300851464,0.5976866672557333,validation
12,3.642384105960265,17.100283822138127,0,0,0,0.40590315455390114,0.10393671817512877,score_asym_rescue_le_0.10_veto_le_0.30,asymmetric_rescue_veto,0.3497720316286501,0.36234626300851464,0.5867860683502141,validation
12,2.8618732261116366,26.363923052664774,0,0,0,0.38366105192689665,0.1112687900767371,score_below_rescue_le_0.15,below_threshold_rescue_only,0.3082581812552808,0.41761274046042257,0.6791193877152184,validation
12,2.9012929675181334,26.174708293913593,0,0,0,0.3839143412338471,0.11087459266267213,score_asym_rescue_le_0.15_veto_le_0.01,asymmetric_rescue_veto,0.30899176778790005,0.42644276253547775,0.676674794105529,validation
12,2.9012929675181334,26.174708293913593,0,0,0,0.38376956952407826,0.11087459266267213,score_asym_rescue_le_0.15_confirm_le_0.01,asymmetric_rescue_confirm,0.30893660251194804,0.42644276253547775,0.6758206905260585,validation
12,2.9328287606433303,26.017029328287606,0,0,0,0.38199495666452105,0.11063807421423316,score_asym_rescue_le_0.15_veto_le_0.02,asymmetric_rescue_veto,0.30880697095328247,0.43322295805739514,0.6689417863725213,validation
12,2.9328287606433303,26.017029328287606,0,0,0,0.381720684825252,0.11055923473142017,score_asym_rescue_le_0.15_confirm_le_0.02,asymmetric_rescue_confirm,0.3086640863790848,0.43322295805739514,0.6678404028721804,validation
12,2.9643645537685273,25.86723431094292,0,0,0,0.3826904036610413,0.11040155576579418,score_asym_rescue_le_0.15_veto_le_0.03,asymmetric_rescue_veto,0.30970709538758556,0.43850520340586563,0.6675902773207314,validation
12,2.9643645537685273,25.86723431094292,0,0,0,0.38267610094847976,0.11032271628298118,score_asym_rescue_le_0.15_confirm_le_0.03,asymmetric_rescue_confirm,0.30973772427629087,0.43850520340586563,0.6669755664768745,validation
12,2.9959003468937246,25.591296121097447,0,0,0,0.3886827461241213,0.1100861978345422,score_asym_rescue_le_0.15_confirm_le_0.05,asymmetric_rescue_confirm,0.31542411079919863,0.44906969410280667,0.6718927216243938,validation
12,2.9959003468937246,25.591296121097447,0,0,0,0.38498048155513265,0.11008619783454221,score_asym_rescue_le_0.15_veto_le_0.05,asymmetric_rescue_veto,0.3127752964234164,0.44906969410280667,0.6660971760579942,validation
12,3.0589719331441185,25.362661620939768,0,0,0,0.3897691399061977,0.1097445600756859,score_asym_rescue_le_0.15_confirm_le_0.08,asymmetric_rescue_confirm,0.31699278211841625,0.46113213497319455,0.6700525376529362,validation
12,3.0589719331441185,25.362661620939768,0,0,0,0.38494474766056147,0.10945548197203826,score_asym_rescue_le_0.15_veto_le_0.08,asymmetric_rescue_veto,0.3135213541595156,0.46113213497319455,0.6624791470440787,validation
12,3.074739829706717,25.22075055187638,0,0,0,0.3928879945317336,0.1097445600756859,score_asym_rescue_le_0.15_confirm_le_0.10,asymmetric_rescue_confirm,0.32027422574689174,0.4694891201513718,0.6673297962722293,validation
12,3.074739829706717,25.22075055187638,0,0,0,0.3870203296538311,0.10937664248922527,score_asym_rescue_le_0.15_veto_le_0.10,asymmetric_rescue_veto,0.31589481257189833,0.4694891201513718,0.6586912682562,validation
12,3.129927467675812,24.944812362030905,0,0,0,0.39440142545685314,0.10935036266162093,score_abs_replace_le_0.15,symmetric_score_distance,0.3235773074574581,0.4856512141280353,0.6653109306292606,validation
12,3.129927467675812,24.944812362030905,0,0,0,0.39440142545685314,0.10935036266162093,score_asym_rescue_le_0.15_confirm_le_0.15,asymmetric_rescue_confirm,0.3235773074574581,0.4856512141280353,0.6653109306292606,validation
12,2.8618732261116366,26.363923052664774,0,0,0,0.38961871573056023,0.11179438662882371,score_abs_qwen_nonempty_else_local_le_0.15,symmetric_score_distance,0.3125986828913152,0.4856512141280353,0.6887288142347636,validation
12,3.129927467675812,24.944812362030905,0,0,0,0.3878123255960244,0.10882476610953433,score_asym_rescue_le_0.15_veto_le_0.15,asymmetric_rescue_veto,0.31859728545633315,0.4856512141280353,0.6557015041097154,validation
12,3.1456953642384105,24.692526017029326,0,0,0,0.39745554449596737,0.10942920214443393,score_asym_rescue_le_0.15_confirm_le_0.20,asymmetric_rescue_confirm,0.3274692169610168,0.49984232103437404,0.6659723062906363,validation
12,3.1456953642384105,24.692526017029326,0,0,0,0.3902543890505515,0.10874592662672133,score_asym_rescue_le_0.15_veto_le_0.20,asymmetric_rescue_veto,0.322021330046424,0.49984232103437404,0.655454224188845,validation
12,2.467675812046673,28.81583096814885,0,0,0,0.3868225858055719,0.11497424576894776,score_below_rescue_le_0.20,below_threshold_rescue_only,0.2956435772321954,0.5062283191422264,0.7342496638815597,validation
12,3.192999053926206,24.424471775465154,0,0,0,0.39962381568985994,0.10911384421318196,score_asym_rescue_le_0.15_confirm_le_0.30,asymmetric_rescue_confirm,0.3319805505616204,0.5147429832860296,0.6597934034736098,validation
12,3.192999053926206,24.424471775465154,0,0,0,0.3921307346484175,0.10827288972984338,score_asym_rescue_le_0.15_veto_le_0.30,asymmetric_rescue_veto,0.3262984347220601,0.5147429832860296,0.6488928045680906,validation
12,2.507095553453169,28.626616209397667,0,0,0,0.38719062980769703,0.1145800483548828,score_asym_rescue_le_0.20_veto_le_0.01,asymmetric_rescue_veto,0.2964196220740806,0.5150583412172816,0.7318050702718704,validation
12,2.507095553453169,28.626616209397667,0,0,0,0.38704585809792813,0.1145800483548828,score_asym_rescue_le_0.20_confirm_le_0.01,asymmetric_rescue_confirm,0.2963644567981286,0.5150583412172816,0.7309509666923999,validation
12,2.5386313465783665,28.46893724377168,0,0,0,0.3855842905099204,0.11434352990644382,score_asym_rescue_le_0.20_veto_le_0.02,asymmetric_rescue_veto,0.2961860083242044,0.521838536739199,0.7240720625388626,validation
12,2.5386313465783665,28.46893724377168,0,0,0,0.3853100186706514,0.11426469042363083,score_asym_rescue_le_0.20_confirm_le_0.02,asymmetric_rescue_confirm,0.29604312375000674,0.521838536739199,0.7229706790385217,validation
12,2.5701671397035635,28.319142226426994,0,0,0,0.3862216494332033,0.11410701145800484,score_asym_rescue_le_0.20_veto_le_0.03,asymmetric_rescue_veto,0.2970377757828951,0.5271207820876695,0.7227205534870726,validation
12,2.5701671397035635,28.319142226426994,0,0,0,0.3862073467206418,0.11402817197519184,score_asym_rescue_le_0.20_confirm_le_0.03,asymmetric_rescue_confirm,0.2970684046716004,0.5271207820876695,0.7221058426432158,validation
12,2.6017029328287604,28.04320403658152,0,0,0,0.39166685413886165,0.11379165352675286,score_asym_rescue_le_0.20_confirm_le_0.05,asymmetric_rescue_confirm,0.3018850072505588,0.5376852727846105,0.7270229977907351,validation
12,2.6017029328287604,28.04320403658152,0,0,0,0.3884003194173676,0.11379165352675287,score_asym_rescue_le_0.20_veto_le_0.05,asymmetric_rescue_veto,0.29964737708530287,0.5376852727846105,0.7212274522243356,validation
12,2.6647745190791547,27.814569536423843,0,0,0,0.3927701114699431,0.11345001576789657,score_asym_rescue_le_0.20_confirm_le_0.08,asymmetric_rescue_confirm,0.3034567878151826,0.5497477136549984,0.7251828138192775,validation
12,2.6647745190791547,27.814569536423843,0,0,0,0.38838144907180144,0.11316093766424892,score_asym_rescue_le_0.20_veto_le_0.08,asymmetric_rescue_veto,0.30039654406680827,0.5497477136549984,0.71760942321042,validation
12,2.6805424156417534,27.672658467360456,0,0,0,0.3956700196229996,0.11345001576789657,score_asym_rescue_le_0.20_confirm_le_0.10,asymmetric_rescue_confirm,0.30637202907963124,0.5581046988331757,0.7224600724385706,validation
12,2.6805424156417534,27.672658467360456,0,0,0,0.3903039423867733,0.11308209818143593,score_asym_rescue_le_0.20_veto_le_0.10,asymmetric_rescue_veto,0.30249577696381896,0.5581046988331757,0.7138215444225412,validation
12,2.7357300536108484,27.39672027751498,0,0,0,0.3968968252594693,0.11305581835383159,score_asym_rescue_le_0.20_confirm_le_0.15,asymmetric_rescue_confirm,0.3084489117307967,0.5742667928098392,0.720441206795602,validation
12,2.7357300536108484,27.39672027751498,0,0,0,0.3908366486115966,0.11253022180174499,score_asym_rescue_le_0.20_veto_le_0.15,asymmetric_rescue_veto,0.30401316937231204,0.5742667928098392,0.7108317802760566,validation
12,2.1759697256385997,30.234941658782716,0,0,0,0.3798372877810362,0.1178124671502155,score_below_rescue_le_0.30,below_threshold_rescue_only,0.2799748983953257,0.576080100914538,0.7622880807288859,validation
12,2.2153894670450964,30.045726900031536,0,0,0,0.3802940595471496,0.11741826973615054,score_asym_rescue_le_0.30_veto_le_0.01,asymmetric_rescue_veto,0.28076300825403766,0.5849101229895932,0.7598434871191966,validation
12,2.2153894670450964,30.045726900031536,0,0,0,0.3801492878373808,0.11741826973615054,score_asym_rescue_le_0.30_confirm_le_0.01,asymmetric_rescue_confirm,0.28070784297808565,0.5849101229895932,0.7589893835397261,validation
12,2.751497950173447,27.1444339325134,0,0,0,0.3998380819658438,0.11313465783664459,score_abs_replace_le_0.20,symmetric_score_distance,0.31180182873183043,0.5884578997161779,0.7211025824569776,validation
12,2.751497950173447,27.1444339325134,0,0,0,0.3998380819658438,0.11313465783664459,score_asym_rescue_le_0.20_confirm_le_0.20,asymmetric_rescue_confirm,0.31180182873183043,0.5884578997161779,0.7211025824569776,validation
12,2.751497950173447,27.1444339325134,0,0,0,0.39316657316496667,0.112451382318932,score_asym_rescue_le_0.20_veto_le_0.20,asymmetric_rescue_veto,0.3069001105313822,0.5884578997161779,0.7105845003551863,validation
12,2.467675812046673,28.81583096814885,0,0,0,0.3928111857270853,0.11565752128666036,score_abs_qwen_nonempty_else_local_le_0.20,symmetric_score_distance,0.2998686713325276,0.5884578997161779,0.744767745983351,validation
12,2.2469252601702934,29.88804793440555,0,0,0,0.3788287870316605,0.11718175128771155,score_asym_rescue_le_0.30_veto_le_0.02,asymmetric_rescue_veto,0.28047517851244264,0.5916903185115105,0.7521104793861888,validation
12,2.2469252601702934,29.88804793440555,0,0,0,0.3785545151923915,0.11710291180489857,score_asym_rescue_le_0.30_confirm_le_0.02,asymmetric_rescue_confirm,0.280332293938245,0.5916903185115105,0.751009095885848,validation
12,2.2784610532954903,29.738252917060866,0,0,0,0.3795833260783209,0.11694523283927258,score_asym_rescue_le_0.30_veto_le_0.03,asymmetric_rescue_veto,0.2814180432367133,0.5969725638599811,0.7507589703343989,validation
12,2.2784610532954903,29.738252917060866,0,0,0,0.3795690233657594,0.11686639335645958,score_asym_rescue_le_0.30_confirm_le_0.03,asymmetric_rescue_confirm,0.28144867212541863,0.5969725638599811,0.750144259490542,validation
12,2.7988016398612428,26.87637969094923,0,0,0,0.4018029641375114,0.11281929990539262,score_asym_rescue_le_0.20_confirm_le_0.30,asymmetric_rescue_confirm,0.3156467062263348,0.6033585619678334,0.7149236796399512,validation
12,2.7988016398612428,26.87637969094923,0,0,0,0.3948395297406077,0.11197834542205404,score_asym_rescue_le_0.20_veto_le_0.30,asymmetric_rescue_veto,0.31051075910091896,0.6033585619678334,0.7040230807344319,validation
12,2.3099968464206877,29.46231472721539,0,0,0,0.3846040176594318,0.1166298749080206,score_asym_rescue_le_0.30_confirm_le_0.05,asymmetric_rescue_confirm,0.28566605381535215,0.6075370545569221,0.7550614146380613,validation
12,2.3099968464206877,29.46231472721539,0,0,0,0.38168148018595977,0.1166298749080206,score_asym_rescue_le_0.30_veto_le_0.05,asymmetric_rescue_veto,0.2837274667122972,0.6075370545569221,0.7492658690716618,validation
12,2.3730684326710816,29.23368022705771,0,0,0,0.3859474863915262,0.11628823714916431,score_asym_rescue_le_0.30_confirm_le_0.08,asymmetric_rescue_confirm,0.2873844630945083,0.61959949542731,0.7532212306666037,validation
12,2.3730684326710816,29.23368022705771,0,0,0,0.3819028212414065,0.11599915904551666,score_asym_rescue_le_0.30_veto_le_0.08,asymmetric_rescue_veto,0.28462326240833496,0.61959949542731,0.7456478400577462,validation
12,2.3888363292336803,29.091769157994325,0,0,0,0.3885304901439362,0.11628823714916431,score_asym_rescue_le_0.30_confirm_le_0.10,asymmetric_rescue_confirm,0.28980846256610454,0.6279564806054873,0.7504984892858968,validation
12,2.3888363292336803,29.091769157994325,0,0,0,0.383586566668373,0.11592031956270367,score_asym_rescue_le_0.30_veto_le_0.10,asymmetric_rescue_veto,0.28633177225413176,0.6279564806054873,0.7418599612698674,validation
12,2.4440239672027753,28.81583096814885,0,0,0,0.3897430435849863,0.11589403973509933,score_asym_rescue_le_0.30_confirm_le_0.15,asymmetric_rescue_confirm,0.2914168238875126,0.6441185745821507,0.7484796236429282,validation
12,2.4440239672027753,28.81583096814885,0,0,0,0.3841567435641667,0.11536844318301272,score_asym_rescue_le_0.30_veto_le_0.15,asymmetric_rescue_veto,0.2874509112338304,0.6441185745821507,0.738870197123383,validation
12,2.4597918637653735,28.563544623147273,0,0,0,0.3925058812352317,0.11597287921791233,score_asym_rescue_le_0.30_confirm_le_0.20,asymmetric_rescue_confirm,0.2942017143294898,0.6583096814884895,0.7491409993043039,validation
12,2.4597918637653735,28.563544623147273,0,0,0,0.3863095197304377,0.11528960370019972,score_asym_rescue_le_0.30_veto_le_0.20,asymmetric_rescue_veto,0.289772678073428,0.6583096814884895,0.7386229172025125,validation
12,2.507095553453169,28.295490381583097,0,0,0,0.39432567507682187,0.11565752128666036,score_abs_replace_le_0.30,symmetric_score_distance,0.297578518034582,0.6732103437401451,0.7429620964872774,validation
12,2.507095553453169,28.295490381583097,0,0,0,0.39432567507682187,0.11565752128666036,score_asym_rescue_le_0.30_confirm_le_0.30,asymmetric_rescue_confirm,0.297578518034582,0.6732103437401451,0.7429620964872774,validation
12,2.507095553453169,28.295490381583097,0,0,0,0.3878373879760013,0.11481656680332177,score_asym_rescue_le_0.30_veto_le_0.30,asymmetric_rescue_veto,0.2929152528535526,0.6732103437401451,0.7320614975817582,validation
12,2.1759697256385997,30.234941658782716,0,0,0,0.3856741445110374,0.11865342163355408,score_abs_qwen_nonempty_else_local_le_0.30,symmetric_score_distance,0.28400049344788486,0.6732103437401451,0.7731886796344052,validation
12,1.608325449385052,37.80353200883002,0,0,0,0.3172209066860151,0.123173551981499,local_nonempty_else_qwen,prediction_combination,0.2159364433750101,0.8433459476505833,0.8489798883963476,validation
12,2.06559444970041,34.744560075685904,0,0,1,0.3292967175464965,0.119441816461684,qwen_only,qwen_only,0.23098525937816394,1.0,0.8115443665239249,validation
12,1.608325449385052,37.80353200883002,0,0,0,0.3192416226686394,0.12354146956795964,qwen_nonempty_else_local,prediction_combination,0.2173057796776026,1.0,0.855973186220945,validation
12,1.608325449385052,37.80353200883002,0,0,0,0.3181185987038178,0.12384368758540944,union_pairs,prediction_combination,0.2156578131319275,1.0,0.8638075168284068,validation
